Player_match_SK,PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Batting_Status,Bowling_Status,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
18701,54833600015,548336,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,0,34,1,,,DL Vettori,DJ Hussey,KB Arun Karthik,N Saini
18702,54833600079,548336,79,SS Tiwary,12/30/1989,Left-hand bat,N/A,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,0,23,1,,,DL Vettori,DJ Hussey,KB Arun Karthik,N Saini
18703,54833600081,548336,81,R Vinay Kumar,2/12/1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,0,28,1,,,DL Vettori,DJ Hussey,KB Arun Karthik,N Saini
18704,54833600110,548336,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,0,28,1,,,DL Vettori,DJ Hussey,KB Arun Karthik,N Saini
18705,54833600162,548336,162,CH Gayle,9/21/1979,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,1,33,1,,,DL Vettori,DJ Hussey,KB Arun Karthik,N Saini
18706,54833600175,548336,175,DL Vettori,1/27/1979,Left-hand bat,Slow left-arm orthodox,New Zealand,Captain,Royal Challengers Bangalore,Kings XI Punjab,2012,0,33,1,,,DL Vettori,DJ Hussey,KB Arun Karthik,N Saini
18707,54833600198,548336,198,AB McDonald,6/5/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,0,31,1,,,DL Vettori,DJ Hussey,KB Arun Karthik,N Saini
18708,54833600239,548336,239,KB Arun Karthik,2/15/1986,Right-hand bat,Legbreak googly,India,Keeper,Royal Challengers Bangalore,Kings XI Punjab,2012,0,26,1,,,DL Vettori,DJ Hussey,KB Arun Karthik,N Saini
18709,54833600260,548336,260,MA Agarwal,2/16/1991,Right-hand bat,N/A,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,0,21,1,,,DL Vettori,DJ Hussey,KB Arun Karthik,N Saini
18710,54833600311,548336,311,HV Patel,11/23/1990,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2012,0,22,1,,,DL Vettori,DJ Hussey,KB Arun Karthik,N Saini
18711,54833600004,548336,4,DJ Hussey,7/15/1977,Right-hand bat,Right-arm offbreak,Australia,Captain,Kings XI Punjab,Royal Challengers Bangalore,2012,0,35,0,,,DJ Hussey,DL Vettori,N Saini,KB Arun Karthik
18712,54833600014,548336,14,P Kumar,10/2/1986,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2012,0,26,0,,,DJ Hussey,DL Vettori,N Saini,KB Arun Karthik
18713,54833600067,548336,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2012,0,24,0,,,DJ Hussey,DL Vettori,N Saini,KB Arun Karthik
18714,54833600100,548336,100,SE Marsh,7/9/1983,Left-hand bat,Slow left-arm orthodox,Australia,Player,Kings XI Punjab,Royal Challengers Bangalore,2012,0,29,0,,,DJ Hussey,DL Vettori,N Saini,KB Arun Karthik
18715,54833600167,548336,167,PC Valthaty,12/7/1983,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2012,0,29,0,,,DJ Hussey,DL Vettori,N Saini,KB Arun Karthik
18716,54833600236,548336,236,Mandeep Singh,12/18/1991,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2012,0,21,0,,,DJ Hussey,DL Vettori,N Saini,KB Arun Karthik
18717,54833600256,548336,256,Harmeet Singh,9/7/1992,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2012,0,20,0,,,DJ Hussey,DL Vettori,N Saini,KB Arun Karthik
18718,54833600319,548336,319,N Saini,10/28/1988,Right-hand bat,N/A,India,Keeper,Kings XI Punjab,Royal Challengers Bangalore,2012,0,24,0,,,DJ Hussey,DL Vettori,N Saini,KB Arun Karthik
18719,54833600320,548336,320,DA Miller,6/10/1989,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Royal Challengers Bangalore,2012,0,23,0,,,DJ Hussey,DL Vettori,N Saini,KB Arun Karthik
18720,54833600321,548336,321,Azhar Mahmood,2/28/1975,Right-hand bat,Right-arm fast-medium,Pakistan,Player,Kings XI Punjab,Royal Challengers Bangalore,2012,0,37,0,,,DJ Hussey,DL Vettori,N Saini,KB Arun Karthik
18721,54833600333,548336,333,P Awana,7/19/1986,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2012,0,26,0,,,DJ Hussey,DL Vettori,N Saini,KB Arun Karthik
18722,54833700020,548337,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Rajasthan Royals,2012,0,31,1,,,MS Dhoni,R Dravid,MS Dhoni,SP Goswami
18723,54833700021,548337,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2012,0,26,1,,,MS Dhoni,R Dravid,MS Dhoni,SP Goswami
18724,54833700023,548337,23,S Badrinath,8/30/1980,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2012,0,32,1,,,MS Dhoni,R Dravid,MS Dhoni,SP Goswami
18725,54833700035,548337,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Rajasthan Royals,2012,0,24,1,,,MS Dhoni,R Dravid,MS Dhoni,SP Goswami
18726,54833700062,548337,62,WP Saha,10/24/1984,Right-hand bat,N/A,India,Player,Chennai Super Kings,Rajasthan Royals,2012,0,28,1,,,MS Dhoni,R Dravid,MS Dhoni,SP Goswami
18727,54833700071,548337,71,DJ Bravo,10/7/1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Rajasthan Royals,2012,0,29,1,,,MS Dhoni,R Dravid,MS Dhoni,SP Goswami
18728,54833700186,548337,186,SB Jakati,11/27/1980,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Rajasthan Royals,2012,0,32,1,,,MS Dhoni,R Dravid,MS Dhoni,SP Goswami
18729,54833700201,548337,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2012,0,26,1,,,MS Dhoni,R Dravid,MS Dhoni,SP Goswami
18730,54833700248,548337,248,DE Bollinger,7/24/1981,Left-hand bat,Left-arm fast-medium,Australia,Player,Chennai Super Kings,Rajasthan Royals,2012,0,31,1,,,MS Dhoni,R Dravid,MS Dhoni,SP Goswami
18731,54833700303,548337,303,F du Plessis,7/13/1984,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Rajasthan Royals,2012,1,28,1,,,MS Dhoni,R Dravid,MS Dhoni,SP Goswami
18732,54833700324,548337,324,KMDN Kulasekara,7/22/1982,Right-hand bat,Right-arm fast-medium,Sri Lanka,Player,Chennai Super Kings,Rajasthan Royals,2012,0,30,1,,,MS Dhoni,R Dravid,MS Dhoni,SP Goswami
18733,54833700006,548337,6,R Dravid,1/11/1973,Right-hand bat,Right-arm offbreak,India,Captain,Rajasthan Royals,Chennai Super Kings,2012,0,39,0,,,R Dravid,MS Dhoni,SP Goswami,MS Dhoni
18734,54833700039,548337,39,SK Trivedi,9/4/1982,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Chennai Super Kings,2012,0,30,0,,,R Dravid,MS Dhoni,SP Goswami,MS Dhoni
18735,54833700085,548337,85,AM Rahane,6/6/1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Chennai Super Kings,2012,0,24,0,,,R Dravid,MS Dhoni,SP Goswami,MS Dhoni
18736,54833700104,548337,104,BJ Hodge,12/29/1974,Right-hand bat,Right-arm offbreak,Australia,Player,Rajasthan Royals,Chennai Super Kings,2012,0,38,0,,,R Dravid,MS Dhoni,SP Goswami,MS Dhoni
18737,54833700132,548337,132,SP Goswami,5/18/1989,Left-hand bat,N/A,India,Keeper,Rajasthan Royals,Chennai Super Kings,2012,0,23,0,,,R Dravid,MS Dhoni,SP Goswami,MS Dhoni
18738,54833700196,548337,196,A Singh,6/21/1981,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Chennai Super Kings,2012,0,31,0,,,R Dravid,MS Dhoni,SP Goswami,MS Dhoni
18739,54833700204,548337,204,OA Shah,10/22/1978,Right-hand bat,Right-arm offbreak,England,Player,Rajasthan Royals,Chennai Super Kings,2012,0,34,0,,,R Dravid,MS Dhoni,SP Goswami,MS Dhoni
18740,54833700255,548337,255,STR Binny,6/3/1984,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Chennai Super Kings,2012,0,28,0,,,R Dravid,MS Dhoni,SP Goswami,MS Dhoni
18741,54833700266,548337,266,AL Menaria,10/29/1990,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Chennai Super Kings,2012,0,22,0,,,R Dravid,MS Dhoni,SP Goswami,MS Dhoni
18742,54833700309,548337,309,KK Cooper,2/16/1989,Right-hand bat,Right-arm medium,West Indies,Player,Rajasthan Royals,Chennai Super Kings,2012,0,23,0,,,R Dravid,MS Dhoni,SP Goswami,MS Dhoni
18743,54833700316,548337,316,GB Hogg,2/6/1971,Left-hand bat,Slow left-arm chinaman,Australia,Player,Rajasthan Royals,Chennai Super Kings,2012,0,41,0,,,R Dravid,MS Dhoni,SP Goswami,MS Dhoni
18744,54833800029,548338,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Delhi Daredevils,Pune Warriors,2012,0,28,0,,,V Sehwag,SC Ganguly,NV Ojha,RV Uthappa
18745,54833800041,548338,41,V Sehwag,10/20/1978,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Pune Warriors,2012,0,34,0,,,V Sehwag,SC Ganguly,NV Ojha,RV Uthappa
18746,54833800052,548338,52,LRPL Taylor,3/8/1984,Right-hand bat,Right-arm offbreak,New Zealand,Player,Delhi Daredevils,Pune Warriors,2012,0,28,0,,,V Sehwag,SC Ganguly,NV Ojha,RV Uthappa
18747,54833800064,548338,64,DPMD Jayawardene,5/27/1977,Right-hand bat,Right-arm medium,Sri Lanka,Player,Delhi Daredevils,Pune Warriors,2012,0,35,0,,,V Sehwag,SC Ganguly,NV Ojha,RV Uthappa
18748,54833800158,548338,158,KP Pietersen,6/27/1980,Right-hand bat,Right-arm offbreak,South Africa,Player,Delhi Daredevils,Pune Warriors,2012,0,32,0,,,V Sehwag,SC Ganguly,NV Ojha,RV Uthappa
18749,54833800183,548338,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Delhi Daredevils,Pune Warriors,2012,0,29,0,,,V Sehwag,SC Ganguly,NV Ojha,RV Uthappa
18750,54833800190,548338,190,M Morkel,10/6/1984,Left-hand bat,Right-arm fast,South Africa,Player,Delhi Daredevils,Pune Warriors,2012,0,28,0,,,V Sehwag,SC Ganguly,NV Ojha,RV Uthappa
18751,54833800199,548338,199,Y Nagar,1/6/1990,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Pune Warriors,2012,0,22,0,,,V Sehwag,SC Ganguly,NV Ojha,RV Uthappa
18752,54833800232,548338,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Pune Warriors,2012,0,25,0,,,V Sehwag,SC Ganguly,NV Ojha,RV Uthappa
18753,54833800293,548338,293,S Nadeem,8/12/1989,Right-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Pune Warriors,2012,0,23,0,,,V Sehwag,SC Ganguly,NV Ojha,RV Uthappa
18754,54833800322,548338,322,P Negi,1/6/1993,Left-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Pune Warriors,2012,0,19,0,,,V Sehwag,SC Ganguly,NV Ojha,RV Uthappa
18755,54833800001,548338,1,SC Ganguly,7/8/1972,Left-hand bat,Right-arm medium,India,Captain,Pune Warriors,Delhi Daredevils,2012,1,40,1,,,SC Ganguly,V Sehwag,RV Uthappa,NV Ojha
18756,54833800046,548338,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Keeper,Pune Warriors,Delhi Daredevils,2012,0,27,1,,,SC Ganguly,V Sehwag,RV Uthappa,NV Ojha
18757,54833800073,548338,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Pune Warriors,Delhi Daredevils,2012,0,33,1,,,SC Ganguly,V Sehwag,RV Uthappa,NV Ojha
18758,54833800083,548338,83,M Kartik,9/11/1976,Left-hand bat,Slow left-arm orthodox,India,Player,Pune Warriors,Delhi Daredevils,2012,0,36,1,,,SC Ganguly,V Sehwag,RV Uthappa,NV Ojha
18759,54833800096,548338,96,MK Pandey,9/10/1989,Right-hand bat,Right-arm medium,India,Player,Pune Warriors,Delhi Daredevils,2012,0,23,1,,,SC Ganguly,V Sehwag,RV Uthappa,NV Ojha
18760,54833800157,548338,157,JD Ryder,8/6/1984,Left-hand bat,Right-arm medium,New Zealand,Player,Pune Warriors,Delhi Daredevils,2012,0,28,1,,,SC Ganguly,V Sehwag,RV Uthappa,NV Ojha
18761,54833800171,548338,171,M Manhas,10/12/1979,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Delhi Daredevils,2012,0,33,1,,,SC Ganguly,V Sehwag,RV Uthappa,NV Ojha
18762,54833800191,548338,191,AD Mathews,6/2/1987,Right-hand bat,Right-arm fast-medium,Sri Lanka,Player,Pune Warriors,Delhi Daredevils,2012,0,25,1,,,SC Ganguly,V Sehwag,RV Uthappa,NV Ojha
18763,54833800235,548338,235,R Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Pune Warriors,Delhi Daredevils,2012,0,25,1,,,SC Ganguly,V Sehwag,RV Uthappa,NV Ojha
18764,54833800274,548338,274,AC Thomas,2/9/1977,Right-hand bat,Right-arm fast-medium,England,Player,Pune Warriors,Delhi Daredevils,2012,0,35,1,,,SC Ganguly,V Sehwag,RV Uthappa,NV Ojha
18765,54833800306,548338,306,SPD Smith,6/2/1989,Right-hand bat,Legbreak googly,India,Player,Pune Warriors,Delhi Daredevils,2012,0,23,1,,,SC Ganguly,V Sehwag,RV Uthappa,NV Ojha
18766,54833900050,548339,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Kings XI Punjab,2012,0,32,0,,,Harbhajan Singh,DJ Hussey,KD Karthik,N Saini
18767,54833900057,548339,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kings XI Punjab,2012,0,25,0,,,Harbhajan Singh,DJ Hussey,KD Karthik,N Saini
18768,54833900061,548339,61,RP Singh,12/6/1985,Right-hand bat,Left-arm fast-medium,India,Player,Mumbai Indians,Kings XI Punjab,2012,0,27,0,,,Harbhajan Singh,DJ Hussey,KD Karthik,N Saini
18769,54833900088,548339,88,KD Karthik,6/1/1985,Right-hand bat,N/A,India,Keeper,Mumbai Indians,Kings XI Punjab,2012,0,27,0,,,Harbhajan Singh,DJ Hussey,KD Karthik,N Saini
18770,54833900126,548339,126,MM Patel,7/12/1983,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Kings XI Punjab,2012,0,29,0,,,Harbhajan Singh,DJ Hussey,KD Karthik,N Saini
18771,54833900131,548339,131,PP Ojha,9/5/1986,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Kings XI Punjab,2012,0,26,0,,,Harbhajan Singh,DJ Hussey,KD Karthik,N Saini
18772,54833900133,548339,133,SR Tendulkar,4/24/1973,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kings XI Punjab,2012,0,39,0,,,Harbhajan Singh,DJ Hussey,KD Karthik,N Saini
18773,54833900208,548339,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kings XI Punjab,2012,0,27,0,,,Harbhajan Singh,DJ Hussey,KD Karthik,N Saini
18774,54833900221,548339,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Kings XI Punjab,2012,0,25,0,,,Harbhajan Singh,DJ Hussey,KD Karthik,N Saini
18775,54833900275,548339,275,JEC Franklin,11/7/1980,Left-hand bat,Left-arm medium,New Zealand,Player,Mumbai Indians,Kings XI Punjab,2012,0,32,0,,,Harbhajan Singh,DJ Hussey,KD Karthik,N Saini
18776,54833900280,548339,280,NLTC Perera,4/3/1989,Left-hand bat,Right-arm medium-fast,Sri Lanka,Player,Mumbai Indians,Kings XI Punjab,2012,0,23,0,,,Harbhajan Singh,DJ Hussey,KD Karthik,N Saini
18777,54833900004,548339,4,DJ Hussey,7/15/1977,Right-hand bat,Right-arm offbreak,Australia,Captain,Kings XI Punjab,Mumbai Indians,2012,0,35,1,,,DJ Hussey,Harbhajan Singh,N Saini,KD Karthik
18778,54833900014,548339,14,P Kumar,10/2/1986,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Mumbai Indians,2012,0,26,1,,,DJ Hussey,Harbhajan Singh,N Saini,KD Karthik
18779,54833900067,548339,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Mumbai Indians,2012,0,24,1,,,DJ Hussey,Harbhajan Singh,N Saini,KD Karthik
18780,54833900100,548339,100,SE Marsh,7/9/1983,Left-hand bat,Slow left-arm orthodox,Australia,Player,Kings XI Punjab,Mumbai Indians,2012,1,29,1,,,DJ Hussey,Harbhajan Singh,N Saini,KD Karthik
18781,54833900148,548339,148,SD Chitnis,5/6/1987,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Mumbai Indians,2012,0,25,1,,,DJ Hussey,Harbhajan Singh,N Saini,KD Karthik
18782,54833900236,548339,236,Mandeep Singh,12/18/1991,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Mumbai Indians,2012,0,21,1,,,DJ Hussey,Harbhajan Singh,N Saini,KD Karthik
18783,54833900302,548339,302,BA Bhatt,5/13/1990,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Mumbai Indians,2012,0,22,1,,,DJ Hussey,Harbhajan Singh,N Saini,KD Karthik
18784,54833900319,548339,319,N Saini,10/28/1988,Right-hand bat,N/A,India,Keeper,Kings XI Punjab,Mumbai Indians,2012,0,24,1,,,DJ Hussey,Harbhajan Singh,N Saini,KD Karthik
18785,54833900320,548339,320,DA Miller,6/10/1989,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Mumbai Indians,2012,0,23,1,,,DJ Hussey,Harbhajan Singh,N Saini,KD Karthik
18786,54833900321,548339,321,Azhar Mahmood,2/28/1975,Right-hand bat,Right-arm fast-medium,Pakistan,Player,Kings XI Punjab,Mumbai Indians,2012,0,37,1,,,DJ Hussey,Harbhajan Singh,N Saini,KD Karthik
18787,54833900333,548339,333,P Awana,7/19/1986,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Mumbai Indians,2012,0,26,1,,,DJ Hussey,Harbhajan Singh,N Saini,KD Karthik
18788,54834000002,548340,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Kolkata Knight Riders,Deccan Chargers,2012,0,31,1,,,G Gambhir,KC Sangakkara,MS Bisla,PA Patel
18789,54834000009,548340,9,JH Kallis,10/16/1975,Right-hand bat,Right-arm fast-medium,South Africa,Player,Kolkata Knight Riders,Deccan Chargers,2012,0,37,1,,,G Gambhir,KC Sangakkara,MS Bisla,PA Patel
18790,54834000031,548340,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Deccan Chargers,2012,0,30,1,,,G Gambhir,KC Sangakkara,MS Bisla,PA Patel
18791,54834000040,548340,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Deccan Chargers,2012,0,31,1,,,G Gambhir,KC Sangakkara,MS Bisla,PA Patel
18792,54834000066,548340,66,B Lee,11/8/1976,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Deccan Chargers,2012,1,36,1,,,G Gambhir,KC Sangakkara,MS Bisla,PA Patel
18793,54834000087,548340,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Deccan Chargers,2012,0,27,1,,,G Gambhir,KC Sangakkara,MS Bisla,PA Patel
18794,54834000089,548340,89,R Bhatia,10/22/1979,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Deccan Chargers,2012,0,33,1,,,G Gambhir,KC Sangakkara,MS Bisla,PA Patel
18795,54834000095,548340,95,DB Das,9/22/1986,Right-hand bat,Legbreak googly,India,Player,Kolkata Knight Riders,Deccan Chargers,2012,0,26,1,,,G Gambhir,KC Sangakkara,MS Bisla,PA Patel
18796,54834000151,548340,151,L Balaji,9/27/1981,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Deccan Chargers,2012,0,31,1,,,G Gambhir,KC Sangakkara,MS Bisla,PA Patel
18797,54834000214,548340,214,MS Bisla,12/27/1984,Right-hand bat,N/A,India,Keeper,Kolkata Knight Riders,Deccan Chargers,2012,0,28,1,,,G Gambhir,KC Sangakkara,MS Bisla,PA Patel
18798,54834000315,548340,315,SP Narine,5/26/1988,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Deccan Chargers,2012,0,24,1,,,G Gambhir,KC Sangakkara,MS Bisla,PA Patel
18799,54834000010,548340,10,CL White,8/18/1983,Right-hand bat,Legbreak googly,Australia,Player,Deccan Chargers,Kolkata Knight Riders,2012,0,29,0,,,KC Sangakkara,G Gambhir,PA Patel,MS Bisla
18800,54834000017,548340,17,PA Patel,3/9/1985,Left-hand bat,N/A,India,Keeper,Deccan Chargers,Kolkata Knight Riders,2012,0,27,0,,,KC Sangakkara,G Gambhir,PA Patel,MS Bisla
18801,54834000026,548340,26,KC Sangakkara,10/27/1977,Left-hand bat,Right-arm offbreak,Sri Lanka,Captain,Deccan Chargers,Kolkata Knight Riders,2012,0,35,0,,,KC Sangakkara,G Gambhir,PA Patel,MS Bisla
18802,54834000042,548340,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Kolkata Knight Riders,2012,0,27,0,,,KC Sangakkara,G Gambhir,PA Patel,MS Bisla
18803,54834000094,548340,94,DW Steyn,6/27/1983,Right-hand bat,Right-arm fast,South Africa,Player,Deccan Chargers,Kolkata Knight Riders,2012,0,29,0,,,KC Sangakkara,G Gambhir,PA Patel,MS Bisla
18804,54834000136,548340,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Deccan Chargers,Kolkata Knight Riders,2012,0,30,0,,,KC Sangakkara,G Gambhir,PA Patel,MS Bisla
18805,54834000154,548340,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Player,Deccan Chargers,Kolkata Knight Riders,2012,0,28,0,,,KC Sangakkara,G Gambhir,PA Patel,MS Bisla
18806,54834000257,548340,257,IR Jaggi,1/27/1989,Right-hand bat,Legbreak googly,India,Player,Deccan Chargers,Kolkata Knight Riders,2012,0,23,0,,,KC Sangakkara,G Gambhir,PA Patel,MS Bisla
18807,54834000314,548340,314,Ankit Sharma,4/20/1991,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Kolkata Knight Riders,2012,0,21,0,,,KC Sangakkara,G Gambhir,PA Patel,MS Bisla
18808,54834000326,548340,326,V Pratap Singh,5/3/1992,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Kolkata Knight Riders,2012,0,20,0,,,KC Sangakkara,G Gambhir,PA Patel,MS Bisla
18809,54834000446,548340,446,Anand Rajan,4/17/1987,Right-hand bat,Right-arm medium,India,Player,Deccan Chargers,Kolkata Knight Riders,2012,0,25,0,,,KC Sangakkara,G Gambhir,PA Patel,MS Bisla
18810,54834100008,548341,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2012,0,24,1,,,DL Vettori,R Dravid,AB de Villiers,SP Goswami
18811,54834100015,548341,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2012,0,34,1,,,DL Vettori,R Dravid,AB de Villiers,SP Goswami
18812,54834100079,548341,79,SS Tiwary,12/30/1989,Left-hand bat,N/A,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2012,0,23,1,,,DL Vettori,R Dravid,AB de Villiers,SP Goswami
18813,54834100081,548341,81,R Vinay Kumar,2/12/1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2012,0,28,1,,,DL Vettori,R Dravid,AB de Villiers,SP Goswami
18814,54834100110,548341,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Keeper,Royal Challengers Bangalore,Rajasthan Royals,2012,1,28,1,,,DL Vettori,R Dravid,AB de Villiers,SP Goswami
18815,54834100135,548341,135,TM Dilshan,10/14/1976,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Royal Challengers Bangalore,Rajasthan Royals,2012,0,36,1,,,DL Vettori,R Dravid,AB de Villiers,SP Goswami
